observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafNumber	leafLaminaFreshWeight	leafArea	cellDivisionZoneLengthLeaf	leafFreshWeight	leafWidth	shootFreshWeight	leafLength	finalLeafLength	shootDryWeight
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z	7.00									
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z						2.31				
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z										1.34
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z							18.61			
P_8533	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-02T07:00:00Z								142.00		
P_8533	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								203.00		
P_8533	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								264.00		
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z									834.00	
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z			90.55							
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z					5.12					
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z		1.90								
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								136.00		
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								202.00		
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-05T08:05:00Z								274.00		
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-06T07:20:00Z								352.00		
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-09T07:10:00Z								617.00		
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-10T06:45:00Z								694.00		
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-11T13:50:00Z								768.00		
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-12T06:30:00Z								790.00		
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z								812.00		
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z	8.00									
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z						2.43				
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z										2.31
P_8534	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z							27.88			
P_8515	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								148.00		
P_8515	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								205.00		
P_8515	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-05T08:05:00Z								270.00		
P_8515	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-06T07:20:00Z								332.00		
P_8515	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-09T07:10:00Z								512.00		
P_8515	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-10T06:45:00Z								583.00		
P_8515	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-11T13:50:00Z								649.00		
P_8515	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-12T06:30:00Z								680.00		
P_8515	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z								698.00		
P_8516	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								146.00		
P_8516	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								202.00		
P_8516	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-05T08:05:00Z								257.00		
P_8516	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-06T07:20:00Z								312.00		
P_8516	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-09T07:10:00Z								528.00		
P_8516	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-10T06:45:00Z								600.00		
P_8516	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-11T13:50:00Z								652.00		
P_8516	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-12T06:30:00Z								677.00		
P_8516	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z								698.00		
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z									780.00	
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z			92.14							
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z					4.47					
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z		2.08								
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-05T08:05:00Z								170.00		
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-06T07:20:00Z								234.00		
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-09T07:10:00Z								453.00		
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-10T06:45:00Z								530.00		
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-11T13:50:00Z								643.00		
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-12T06:30:00Z								678.00		
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z								726.00		
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z	7.00									
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z						2.46				
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z										1.33
P_8517	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z							18.20			
P_8518	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-02T07:00:00Z								160.00		
P_8518	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								218.00		
P_8518	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								268.00		
P_8519	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-02T07:00:00Z								117.00		
P_8519	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								193.00		
P_8519	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								264.00		
P_8435	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								124.00		
P_8435	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								182.00		
P_8435	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								240.00		
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z									652.00	
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z			77.32							
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z					5.06					
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z		1.89								
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								125.00		
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								186.00		
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-05T08:05:00Z								247.00		
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-06T07:20:00Z								312.00		
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-09T07:10:00Z								528.00		
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-10T06:45:00Z								575.00		
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-11T13:50:00Z								622.00		
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-12T06:30:00Z								630.00		
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z								644.00		
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z	8.00									
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z						2.49				
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z										2.32
P_8436	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z							31.26			
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z									593.00	
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z			51.55							
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z					3.35					
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z		1.17								
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								143.00		
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								198.00		
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-05T08:05:00Z								249.00		
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-06T07:20:00Z								307.00		
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-09T07:10:00Z								488.00		
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-10T06:45:00Z								530.00		
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-11T13:50:00Z								566.00		
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-12T06:30:00Z								572.00		
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z								594.00		
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z	8.00									
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z						1.86				
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z										1.31
P_8437	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z							21.73			
P_8438	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-01T07:15:00Z								140.00		
P_8438	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								205.00		
P_8438	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								273.00		
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z									643.00	
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z			73.08							
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z					5.00					
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z		1.91								
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								92.00		
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								135.00		
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								184.00		
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-05T08:05:00Z								240.00		
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-06T07:20:00Z								289.00		
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-09T07:10:00Z								485.00		
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-10T06:45:00Z								538.00		
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-11T13:50:00Z								588.00		
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-12T06:30:00Z								603.00		
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z								623.00		
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z	8.00									
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z						2.14				
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z										1.32
P_8439	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z							26.56			
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z									543.00	
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z			55.42							
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z					2.80					
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z		1.24								
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								123.00		
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								174.00		
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-05T08:05:00Z								238.00		
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-06T07:20:00Z								288.00		
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-09T07:10:00Z								423.00		
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-10T06:45:00Z								470.00		
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-11T13:50:00Z								519.00		
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-12T06:30:00Z								521.00		
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z								532.00		
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z	8.00									
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z						2.16				
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z										1.22
P_8440	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z							17.19			
P_8441	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-01T07:15:00Z								135.00		
P_8441	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								206.00		
P_8441	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								273.00		
P_8442	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								140.00		
P_8442	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								204.00		
P_8442	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								269.00		
P_8443	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								102.00		
P_8443	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								154.00		
P_8443	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								206.00		
P_8444	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								150.00		
P_8444	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								213.00		
P_8444	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								274.00		
P_8445	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								140.00		
P_8445	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								198.00		
P_8445	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								250.00		
P_8446	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								116.00		
P_8446	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								168.00		
P_8446	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-05T08:05:00Z								219.00		
P_8446	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-06T07:20:00Z								255.00		
P_8446	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-09T07:10:00Z								408.00		
P_8446	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-10T06:45:00Z								460.00		
P_8446	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-11T13:50:00Z								514.00		
P_8446	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-12T06:30:00Z								522.00		
P_8446	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z								520.00		
P_8447	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								140.00		
P_8447	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								193.00		
P_8447	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-05T08:05:00Z								245.00		
P_8447	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-06T07:20:00Z								288.00		
P_8447	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-09T07:10:00Z								415.00		
P_8447	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-10T06:45:00Z								455.00		
P_8447	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-11T13:50:00Z								500.00		
P_8447	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-12T06:30:00Z								508.00		
P_8447	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z								525.00		
P_8448	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								128.00		
P_8448	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								186.00		
P_8448	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								241.00		
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z									563.00	
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z			50.30							
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z					2.88					
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z		1.05								
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-01T07:15:00Z								104.00		
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								144.00		
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								177.00		
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								205.00		
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-05T08:05:00Z								245.00		
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-06T07:20:00Z								294.00		
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-09T07:10:00Z								474.00		
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-10T06:45:00Z								512.00		
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-11T13:50:00Z								546.00		
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-12T06:30:00Z								548.00		
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z								562.00		
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z	8.00									
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z						1.87				
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z										1.47
P_8449	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-13T07:15:00Z							20.19			
P_8450	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-01T07:15:00Z								109.00		
P_8450	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								165.00		
P_8450	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								230.00		
P_8451	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								125.00		
P_8451	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-03T07:40:00Z								178.00		
P_8451	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-04T07:20:00Z								233.00		
P_8452	NA	NA	NA	Zea_VIB_H99RIL8way___206	H99 RIL 8-way 	206	NA	2012-07-02T07:00:00Z								108.00		
