observationLevels[BLOCK]	observationLevels[BLOCK>PLOT>PLANT]	observationLevels[BLOCK>PLOT]	observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	NB_SHOOT_II_PLANT	NB_NCP_PLANT	NB_INFLO_NCP_PLANT	NB_SHOOTS_SPURS_PLANT	NB_SHOOT_ALL_M2	NB_INFLO_II_PLANT	FERT_SHOOT_II	NB_INFLO_SPURS_PLANT	FERT_SPURS	NB_SHOOT_I_PLANT	HS_Tmax_B02_15FB	BUD_DATE	FERT_PRIM	FERT_NCP	DOY_BUD	FERT_SHOOT_I	NB_SHOOT_ALL_PLANT	FERT_GLOB	NB_SHOOT_I_M2	NB_INFLO_ALL_PLANT	NB_INFLO_I_PLANT
3	26613.28	26613	2992443-2007	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2007	NA											517.9										
3	26613.28	26613	2992443-2008	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2008	NA												2008-04-24									
3	26613.28	26613	2992443-2008	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2008	NA															115.788922155683						
3	26613.28	26613	2992443-2008	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2008	NA											634.1										
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA												2009-04-12									
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA															102.324742268043						
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA											477.7										
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA										14											
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA				2																	
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA	0																				
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA		1																			
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA																					22
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA								2													
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA						0															
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA			0																		
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA																				24	
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA																1.5714285					
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA																	17				
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA									1												
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA							DM														
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA														0							
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA																		1.4117647			
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA													1.7142857								
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA																			6.787879		
3	26613.28	26613	2992443-2009	gnpis.lot:'0205E'	25	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0I5S0dGQw==	Riesling*Gewurztraminer0205E	41220Col0205E	2009	NA					8.242424																
2	26636.15	26636	2992465-2006	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2006	NA												2006-04-23									
2	26636.15	26636	2992465-2006	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2006	NA															113.768339768336						
2	26636.15	26636	2992465-2006	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2006	NA											558.2										
2	26636.15	26636	2992465-2007	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2007	NA												2007-04-12									
2	26636.15	26636	2992465-2007	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2007	NA															102						
2	26636.15	26636	2992465-2007	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2007	NA											593										
2	26636.15	26636	2992465-2008	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2008	NA												2008-04-27									
2	26636.15	26636	2992465-2008	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2008	NA															118.98623853211						
2	26636.15	26636	2992465-2008	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2008	NA											686.8										
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA												2009-04-14									
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA															104.647435897437						
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA											539.6										
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA										10											
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA				2																	
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA	0																				
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA		1																			
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA																					11
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA								1													
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA						0															
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA			1																		
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA																				13	
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA																1.1					
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA																	13				
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA									0.5												
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA							DM														
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA														1							
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA																		1			
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA													1.3								
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA																			4.848485		
2	26636.15	26636	2992465-2009	gnpis.lot:'0053E'	26	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2009	NA					6.3030305																
2	26669.20	26669	2992519-2006	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2006	NA												2006-04-24									
2	26669.20	26669	2992519-2006	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2006	NA															114.140350877191						
2	26669.20	26669	2992519-2006	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2006	NA											558.2										
2	26669.20	26669	2992519-2007	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2007	NA												2007-04-09									
2	26669.20	26669	2992519-2007	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2007	NA															99						
2	26669.20	26669	2992519-2007	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2007	NA											536.6										
2	26669.20	26669	2992519-2008	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2008	NA												2008-04-23									
2	26669.20	26669	2992519-2008	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2008	NA															114.740419259746						
2	26669.20	26669	2992519-2008	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2008	NA											618.5										
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA												2009-04-12									
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA															102.93665158371						
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA											498.1										
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA										12											
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA				2																	
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA	2																				
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA		1																			
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA																					15
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA								1													
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA						2															
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA			0																		
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA																				18	
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA																1.25					
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA																	17				
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA									0.5												
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA							1														
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA														0							
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA																		1.0588236			
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA													1.5								
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA																			5.818182		
2	26669.20	26669	2992519-2009	gnpis.lot:'0215E'	27	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A0WDlJSw==	Riesling*Gewurztraminer0215E	41220Col0215E	2009	NA					8.242424																
2	26761.24	26761	2992637-2006	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2006	NA												2006-04-23									
2	26761.24	26761	2992637-2006	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2006	NA															113.059523809527						
2	26761.24	26761	2992637-2006	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2006	NA											537.3										
2	26761.24	26761	2992637-2007	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2007	NA												2007-04-10									
2	26761.24	26761	2992637-2007	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2007	NA															100						
2	26761.24	26761	2992637-2007	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2007	NA											553.4										
2	26761.24	26761	2992637-2008	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2008	NA												2008-04-24									
2	26761.24	26761	2992637-2008	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2008	NA															115.076791808868						
2	26761.24	26761	2992637-2008	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2008	NA											618.5										
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA												2009-04-13									
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA															103.409038901606						
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA											498.1										
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA										11											
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA				2																	
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA	0																				
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA		5																			
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA																					12
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA								2													
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA						0															
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA			3																		
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA																				17	
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA																1.0909091					
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA																	18				
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA									1												
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA							DM														
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA														0.6							
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA																		0.9444444			
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA													1.5454545								
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA																			5.3333335		
2	26761.24	26761	2992637-2009	gnpis.lot:'0209E'	30	24	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA					8.727273																
2	26791.25	26791	2992671-2006	gnpis.lot:'0039E'	31	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RUVk9OSg==	Riesling*Gewurztraminer0039E	41207Col0039E	2006	NA												2006-04-26									
2	26791.25	26791	2992671-2006	gnpis.lot:'0039E'	31	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RUVk9OSg==	Riesling*Gewurztraminer0039E	41207Col0039E	2006	NA															116.460431654676						
2	26791.25	26791	2992671-2006	gnpis.lot:'0039E'	31	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RUVk9OSg==	Riesling*Gewurztraminer0039E	41207Col0039E	2006	NA											593.8										
