observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	Circum1	Height1	REP	Shoots3	Circum2	Syllep1	Height2
2889423-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-01-01T01:00:00Z	50.56						
2889423-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-12-01T01:00:00Z					147.36000000000001		
2889423-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-01-01T01:00:00Z		254.5					
2889423-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-12-01T01:00:00Z							740
2889423-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-01-01T01:00:00Z						22.14	
2889423-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-12-01T01:00:00Z			4				
2889423-2005	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2005	2005-05-01T02:00:00Z				8.4158009999999983			
2889423-2005	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2005	2005-05-01T02:00:00Z			4				
2889425-2004	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-01-01T01:00:00Z	67.13						
2889425-2004	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-12-01T01:00:00Z					163.65		
2889425-2004	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-01-01T01:00:00Z		312.3					
2889425-2004	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-12-01T01:00:00Z							852.1
2889425-2004	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-01-01T01:00:00Z						23.65	
2889425-2004	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-12-01T01:00:00Z			5				
2889425-2005	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2005	2005-05-01T02:00:00Z				9.2112250000000007			
2889425-2005	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2005	2005-05-01T02:00:00Z			5				
2889442-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-01-01T01:00:00Z	52.07						
2889442-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-12-01T01:00:00Z					135.61000000000001		
2889442-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-01-01T01:00:00Z		249.7					
2889442-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-12-01T01:00:00Z							752.4
2889442-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-01-01T01:00:00Z						32.53	
2889442-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-01-01T01:00:00Z			6				
2889442-2005	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2005	2005-05-01T02:00:00Z				11.546404000000001			
2889442-2005	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2005	2005-05-01T02:00:00Z			6				
2889468-2004	gnpis.lot:'661300309'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdCOVdNQQ==	661300309	661300309	2004	2004-01-01T01:00:00Z	61.65						
2889468-2004	gnpis.lot:'661300309'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdCOVdNQQ==	661300309	661300309	2004	2004-12-01T01:00:00Z					156.26		
2889468-2004	gnpis.lot:'661300309'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdCOVdNQQ==	661300309	661300309	2004	2004-01-01T01:00:00Z		292.7					
2889468-2004	gnpis.lot:'661300309'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdCOVdNQQ==	661300309	661300309	2004	2004-12-01T01:00:00Z							793.6
2889468-2004	gnpis.lot:'661300309'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdCOVdNQQ==	661300309	661300309	2004	2004-01-01T01:00:00Z						28.71	
2889468-2004	gnpis.lot:'661300309'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdCOVdNQQ==	661300309	661300309	2004	2004-12-01T01:00:00Z			5				
2889468-2005	gnpis.lot:'661300309'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdCOVdNQQ==	661300309	661300309	2005	2005-05-01T02:00:00Z				10.850436			
2889468-2005	gnpis.lot:'661300309'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdCOVdNQQ==	661300309	661300309	2005	2005-05-01T02:00:00Z			5				
2889605-2004	gnpis.lot:'661300459'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pDUU5KUQ==	661300459	661300459	2004	2004-01-01T01:00:00Z	55.24						
2889605-2004	gnpis.lot:'661300459'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pDUU5KUQ==	661300459	661300459	2004	2004-12-01T01:00:00Z					152.28		
2889605-2004	gnpis.lot:'661300459'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pDUU5KUQ==	661300459	661300459	2004	2004-01-01T01:00:00Z		256.10000000000002					
2889605-2004	gnpis.lot:'661300459'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pDUU5KUQ==	661300459	661300459	2004	2004-12-01T01:00:00Z							755.7
2889605-2004	gnpis.lot:'661300459'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pDUU5KUQ==	661300459	661300459	2004	2004-01-01T01:00:00Z						35.03	
2889605-2004	gnpis.lot:'661300459'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pDUU5KUQ==	661300459	661300459	2004	2004-12-01T01:00:00Z			6				
2889605-2005	gnpis.lot:'661300459'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pDUU5KUQ==	661300459	661300459	2005	2005-05-01T02:00:00Z				10.517049			
2889605-2005	gnpis.lot:'661300459'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pDUU5KUQ==	661300459	661300459	2005	2005-05-01T02:00:00Z			6				
2889428-2004	gnpis.lot:'661300251'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZaWDhLTw==	661300251	661300251	2004	2004-01-01T01:00:00Z	61.74						
2889428-2004	gnpis.lot:'661300251'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZaWDhLTw==	661300251	661300251	2004	2004-12-01T01:00:00Z					158.44999999999999		
2889428-2004	gnpis.lot:'661300251'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZaWDhLTw==	661300251	661300251	2004	2004-01-01T01:00:00Z		279.89999999999998					
2889428-2004	gnpis.lot:'661300251'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZaWDhLTw==	661300251	661300251	2004	2004-12-01T01:00:00Z							809
2889428-2004	gnpis.lot:'661300251'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZaWDhLTw==	661300251	661300251	2004	2004-01-01T01:00:00Z						19.36	
2889428-2004	gnpis.lot:'661300251'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZaWDhLTw==	661300251	661300251	2004	2004-01-01T01:00:00Z			6				
2889428-2005	gnpis.lot:'661300251'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZaWDhLTw==	661300251	661300251	2005	2005-05-01T02:00:00Z				8.8982890000000001			
2889428-2005	gnpis.lot:'661300251'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZaWDhLTw==	661300251	661300251	2005	2005-05-01T02:00:00Z			6				
2889464-2004	gnpis.lot:'661300304'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDOEs4SQ==	661300304	661300304	2004	2004-01-01T01:00:00Z	63.57						
2889464-2004	gnpis.lot:'661300304'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDOEs4SQ==	661300304	661300304	2004	2004-12-01T01:00:00Z					153.61000000000001		
2889464-2004	gnpis.lot:'661300304'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDOEs4SQ==	661300304	661300304	2004	2004-01-01T01:00:00Z		288.2					
2889464-2004	gnpis.lot:'661300304'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDOEs4SQ==	661300304	661300304	2004	2004-12-01T01:00:00Z							842.4
2889464-2004	gnpis.lot:'661300304'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDOEs4SQ==	661300304	661300304	2004	2004-01-01T01:00:00Z						33.03	
2889464-2004	gnpis.lot:'661300304'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDOEs4SQ==	661300304	661300304	2004	2004-12-01T01:00:00Z			6				
2889464-2005	gnpis.lot:'661300304'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDOEs4SQ==	661300304	661300304	2005	2005-05-01T02:00:00Z				8.4042010000000005			
2889464-2005	gnpis.lot:'661300304'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDOEs4SQ==	661300304	661300304	2005	2005-05-01T02:00:00Z			6				
2889599-2004	gnpis.lot:'661300453'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhWV1BIWg==	661300453	661300453	2004	2004-01-01T01:00:00Z	65.400000000000006						
2889599-2004	gnpis.lot:'661300453'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhWV1BIWg==	661300453	661300453	2004	2004-12-01T01:00:00Z					172.28		
2889599-2004	gnpis.lot:'661300453'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhWV1BIWg==	661300453	661300453	2004	2004-01-01T01:00:00Z		293.60000000000002					
2889599-2004	gnpis.lot:'661300453'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhWV1BIWg==	661300453	661300453	2004	2004-12-01T01:00:00Z							698.5
2889599-2004	gnpis.lot:'661300453'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhWV1BIWg==	661300453	661300453	2004	2004-01-01T01:00:00Z						27.36	
2889599-2004	gnpis.lot:'661300453'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhWV1BIWg==	661300453	661300453	2004	2004-12-01T01:00:00Z			6				
2889599-2005	gnpis.lot:'661300453'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhWV1BIWg==	661300453	661300453	2005	2005-05-01T02:00:00Z				9.078168999999999			
2889599-2005	gnpis.lot:'661300453'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhWV1BIWg==	661300453	661300453	2005	2005-05-01T02:00:00Z			6				
2889658-2004	gnpis.lot:'661300512'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZZTVdYUw==	661300512	661300512	2004	2004-01-01T01:00:00Z	55.74						
2889658-2004	gnpis.lot:'661300512'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZZTVdYUw==	661300512	661300512	2004	2004-12-01T01:00:00Z					154.11000000000001		
2889658-2004	gnpis.lot:'661300512'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZZTVdYUw==	661300512	661300512	2004	2004-01-01T01:00:00Z		270.60000000000002					
2889658-2004	gnpis.lot:'661300512'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZZTVdYUw==	661300512	661300512	2004	2004-12-01T01:00:00Z							800.7
2889658-2004	gnpis.lot:'661300512'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZZTVdYUw==	661300512	661300512	2004	2004-01-01T01:00:00Z						36.03	
2889658-2004	gnpis.lot:'661300512'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZZTVdYUw==	661300512	661300512	2004	2004-01-01T01:00:00Z			6				
2889658-2005	gnpis.lot:'661300512'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZZTVdYUw==	661300512	661300512	2005	2005-05-01T02:00:00Z				9.4494759999999989			
2889658-2005	gnpis.lot:'661300512'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZZTVdYUw==	661300512	661300512	2005	2005-05-01T02:00:00Z			6				
2889539-2004	gnpis.lot:'661300387'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGUUFWWA==	661300387	661300387	2004	2004-01-01T01:00:00Z	57.07						
2889539-2004	gnpis.lot:'661300387'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGUUFWWA==	661300387	661300387	2004	2004-12-01T01:00:00Z					152.94999999999999		
2889539-2004	gnpis.lot:'661300387'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGUUFWWA==	661300387	661300387	2004	2004-01-01T01:00:00Z		259.39999999999998					
2889539-2004	gnpis.lot:'661300387'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGUUFWWA==	661300387	661300387	2004	2004-12-01T01:00:00Z							712.4
2889539-2004	gnpis.lot:'661300387'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGUUFWWA==	661300387	661300387	2004	2004-01-01T01:00:00Z						36.03	
2889539-2004	gnpis.lot:'661300387'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGUUFWWA==	661300387	661300387	2004	2004-01-01T01:00:00Z			6				
2889539-2005	gnpis.lot:'661300387'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGUUFWWA==	661300387	661300387	2005	2005-05-01T02:00:00Z				14.845609000000001			
2889539-2005	gnpis.lot:'661300387'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGUUFWWA==	661300387	661300387	2005	2005-05-01T02:00:00Z			6				
2889463-2004	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2004	2004-01-01T01:00:00Z	56.9						
2889463-2004	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2004	2004-12-01T01:00:00Z					132.94999999999999		
2889463-2004	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2004	2004-01-01T01:00:00Z		277.10000000000002					
2889463-2004	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2004	2004-12-01T01:00:00Z							735.7
2889463-2004	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2004	2004-01-01T01:00:00Z						26.03	
2889463-2004	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2004	2004-12-01T01:00:00Z			6				
2889463-2005	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2005	2005-05-01T02:00:00Z				10.407076			
2889463-2005	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2005	2005-05-01T02:00:00Z			6				
2889577-2004	gnpis.lot:'661300428'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RYUFQyTw==	661300428	661300428	2004	2004-01-01T01:00:00Z	53.57						
2889577-2004	gnpis.lot:'661300428'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RYUFQyTw==	661300428	661300428	2004	2004-12-01T01:00:00Z					142.61000000000001		
2889577-2004	gnpis.lot:'661300428'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RYUFQyTw==	661300428	661300428	2004	2004-01-01T01:00:00Z		253.6					
2889577-2004	gnpis.lot:'661300428'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RYUFQyTw==	661300428	661300428	2004	2004-12-01T01:00:00Z							733.5
2889577-2004	gnpis.lot:'661300428'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RYUFQyTw==	661300428	661300428	2004	2004-01-01T01:00:00Z						27.53	
2889577-2004	gnpis.lot:'661300428'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RYUFQyTw==	661300428	661300428	2004	2004-12-01T01:00:00Z			6				
2889577-2005	gnpis.lot:'661300428'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RYUFQyTw==	661300428	661300428	2005	2005-05-01T02:00:00Z				12.047841			
2889577-2005	gnpis.lot:'661300428'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RYUFQyTw==	661300428	661300428	2005	2005-05-01T02:00:00Z			6				
2889611-2004	gnpis.lot:'661300465'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JKMEFGUQ==	661300465	661300465	2004	2004-01-01T01:00:00Z	48.74						
2889611-2004	gnpis.lot:'661300465'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JKMEFGUQ==	661300465	661300465	2004	2004-12-01T01:00:00Z					132.28		
2889611-2004	gnpis.lot:'661300465'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JKMEFGUQ==	661300465	661300465	2004	2004-01-01T01:00:00Z		227.1					
2889611-2004	gnpis.lot:'661300465'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JKMEFGUQ==	661300465	661300465	2004	2004-12-01T01:00:00Z							719
2889611-2004	gnpis.lot:'661300465'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JKMEFGUQ==	661300465	661300465	2004	2004-01-01T01:00:00Z						32.86	
2889611-2004	gnpis.lot:'661300465'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JKMEFGUQ==	661300465	661300465	2004	2004-12-01T01:00:00Z			6				
2889611-2005	gnpis.lot:'661300465'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JKMEFGUQ==	661300465	661300465	2005	2005-05-01T02:00:00Z				10.0489			
2889611-2005	gnpis.lot:'661300465'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JKMEFGUQ==	661300465	661300465	2005	2005-05-01T02:00:00Z			6				
2889639-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-01-01T01:00:00Z	65.069999999999993						
2889639-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-12-01T01:00:00Z					169.61		
2889639-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-01-01T01:00:00Z		313.10000000000002					
2889639-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-12-01T01:00:00Z							760.7
2889639-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-01-01T01:00:00Z						33.36	
2889639-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-12-01T01:00:00Z			6				
2889639-2005	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2005	2005-05-01T02:00:00Z				11.202408999999999			
2889639-2005	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2005	2005-05-01T02:00:00Z			6				
2889650-2004	gnpis.lot:'661300504'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NNT1Y5WA==	661300504	661300504	2004	2004-01-01T01:00:00Z	49.74						
2889650-2004	gnpis.lot:'661300504'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NNT1Y5WA==	661300504	661300504	2004	2004-12-01T01:00:00Z					124.95		
2889650-2004	gnpis.lot:'661300504'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NNT1Y5WA==	661300504	661300504	2004	2004-01-01T01:00:00Z		251.7					
2889650-2004	gnpis.lot:'661300504'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NNT1Y5WA==	661300504	661300504	2004	2004-12-01T01:00:00Z							727.4
2889650-2004	gnpis.lot:'661300504'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NNT1Y5WA==	661300504	661300504	2004	2004-01-01T01:00:00Z						26.86	
2889650-2004	gnpis.lot:'661300504'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NNT1Y5WA==	661300504	661300504	2004	2004-12-01T01:00:00Z			6				
2889650-2005	gnpis.lot:'661300504'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NNT1Y5WA==	661300504	661300504	2005	2005-05-01T02:00:00Z				7.5955359999999992			
2889650-2005	gnpis.lot:'661300504'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NNT1Y5WA==	661300504	661300504	2005	2005-05-01T02:00:00Z			6				
2889689-2004	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2004	2004-01-01T01:00:00Z	53.07						
2889689-2004	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2004	2004-12-01T01:00:00Z					132.28		
2889689-2004	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2004	2004-01-01T01:00:00Z		250.6					
2889689-2004	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2004	2004-12-01T01:00:00Z							710.7
2889689-2004	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2004	2004-01-01T01:00:00Z						34.86	
2889689-2004	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2004	2004-12-01T01:00:00Z			6				
2889689-2005	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2005	2005-05-01T02:00:00Z				12.467961000000001			
2889689-2005	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2005	2005-05-01T02:00:00Z			6				
2889698-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-01-01T01:00:00Z	52.74						
2889698-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-12-01T01:00:00Z					113.61		
2889698-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-01-01T01:00:00Z		255.2					
2889698-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-12-01T01:00:00Z							642.70000000000005
2889698-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-01-01T01:00:00Z						29.19	
2889698-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-12-01T01:00:00Z			6				
2889698-2005	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2005	2005-05-01T02:00:00Z				7.9017209999999993			
