observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	REP	Syllep1	Height1	Height2	Shoots3	Circum1	Circum2	Budflush2
2889902-2005	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2005	2005-05-01T02:00:00Z	5							
2889970-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-03-21T01:00:00Z								92.485270215976698
2889970-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-01-01T01:00:00Z						46.85		
2889970-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-12-01T01:00:00Z							114.95	
2889970-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-01-01T01:00:00Z			230.4					
2889970-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-12-01T01:00:00Z				525.6				
2889970-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-01-01T01:00:00Z		18.899999999999999						
2889970-2004	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2004	2004-12-01T01:00:00Z	6							
2889970-2005	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2005	2005-05-01T02:00:00Z					10.118761000000001			
2889970-2005	gnpis.lot:'661300493'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dLSUJMTg==	661300493	661300493	2005	2005-05-01T02:00:00Z	6							
2889988-2004	gnpis.lot:'661300511'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NORTVYSg==	661300511	661300511	2004	2004-03-21T01:00:00Z								92.485270215976698
2889988-2004	gnpis.lot:'661300511'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NORTVYSg==	661300511	661300511	2004	2004-01-01T01:00:00Z						59.94		
2889988-2004	gnpis.lot:'661300511'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NORTVYSg==	661300511	661300511	2004	2004-12-01T01:00:00Z							130.25	
2889988-2004	gnpis.lot:'661300511'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NORTVYSg==	661300511	661300511	2004	2004-01-01T01:00:00Z			292.89999999999998					
2889988-2004	gnpis.lot:'661300511'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NORTVYSg==	661300511	661300511	2004	2004-12-01T01:00:00Z				558				
2889988-2004	gnpis.lot:'661300511'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NORTVYSg==	661300511	661300511	2004	2004-01-01T01:00:00Z		19.733000000000001						
2889988-2004	gnpis.lot:'661300511'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NORTVYSg==	661300511	661300511	2004	2004-12-01T01:00:00Z	6							
2889988-2005	gnpis.lot:'661300511'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NORTVYSg==	661300511	661300511	2005	2005-05-01T02:00:00Z					10.784655999999998			
2889988-2005	gnpis.lot:'661300511'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NORTVYSg==	661300511	661300511	2005	2005-05-01T02:00:00Z	6							
2890018-2004	gnpis.lot:'661300541'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xDOUJOQQ==	661300541	661300541	2004	2004-03-21T01:00:00Z								95.485270215976698
2890018-2004	gnpis.lot:'661300541'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xDOUJOQQ==	661300541	661300541	2004	2004-01-01T01:00:00Z						65.69		
2890018-2004	gnpis.lot:'661300541'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xDOUJOQQ==	661300541	661300541	2004	2004-12-01T01:00:00Z							149.44999999999999	
2890018-2004	gnpis.lot:'661300541'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xDOUJOQQ==	661300541	661300541	2004	2004-01-01T01:00:00Z			294					
2890018-2004	gnpis.lot:'661300541'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xDOUJOQQ==	661300541	661300541	2004	2004-12-01T01:00:00Z				599.79999999999995				
2890018-2004	gnpis.lot:'661300541'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xDOUJOQQ==	661300541	661300541	2004	2004-01-01T01:00:00Z		22.567						
2890018-2004	gnpis.lot:'661300541'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xDOUJOQQ==	661300541	661300541	2004	2004-01-01T01:00:00Z	6							
2890018-2005	gnpis.lot:'661300541'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xDOUJOQQ==	661300541	661300541	2005	2005-05-01T02:00:00Z					16.378208999999998			
2890018-2005	gnpis.lot:'661300541'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xDOUJOQQ==	661300541	661300541	2005	2005-05-01T02:00:00Z	6							
2889806-2004	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-03-21T01:00:00Z								94.499848037038007
2889806-2004	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-01-01T01:00:00Z						63.08		
2889806-2004	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-12-01T01:00:00Z							127.25	
2889806-2004	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-01-01T01:00:00Z			295.89999999999998					
2889806-2004	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-12-01T01:00:00Z				551.20000000000005				
2889806-2004	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-01-01T01:00:00Z		27.067						
2889806-2004	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-01-01T01:00:00Z	6							
2889806-2005	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2005	2005-05-01T02:00:00Z					13.126129000000002			
2889806-2005	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2005	2005-05-01T02:00:00Z	6							
2889907-2004	gnpis.lot:'661300427'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NFVUlJRg==	661300427	661300427	2004	2004-03-21T01:00:00Z								92.318603549309998
2889907-2004	gnpis.lot:'661300427'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NFVUlJRg==	661300427	661300427	2004	2004-01-01T01:00:00Z						61.51		
2889907-2004	gnpis.lot:'661300427'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NFVUlJRg==	661300427	661300427	2004	2004-12-01T01:00:00Z							133.72	
2889907-2004	gnpis.lot:'661300427'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NFVUlJRg==	661300427	661300427	2004	2004-01-01T01:00:00Z			295.2					
2889907-2004	gnpis.lot:'661300427'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NFVUlJRg==	661300427	661300427	2004	2004-12-01T01:00:00Z				476.9				
2889907-2004	gnpis.lot:'661300427'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NFVUlJRg==	661300427	661300427	2004	2004-01-01T01:00:00Z		18.233000000000001						
2889907-2004	gnpis.lot:'661300427'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NFVUlJRg==	661300427	661300427	2004	2004-12-01T01:00:00Z	6							
2889907-2005	gnpis.lot:'661300427'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NFVUlJRg==	661300427	661300427	2005	2005-05-01T02:00:00Z					12.089528999999999			
2889907-2005	gnpis.lot:'661300427'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NFVUlJRg==	661300427	661300427	2005	2005-05-01T02:00:00Z	6							
2889968-2004	gnpis.lot:'661300491'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzUzNk9ORQ==	661300491	661300491	2004	2004-03-21T01:00:00Z								88.151936882643398
2889968-2004	gnpis.lot:'661300491'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzUzNk9ORQ==	661300491	661300491	2004	2004-01-01T01:00:00Z						52.08		
2889968-2004	gnpis.lot:'661300491'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzUzNk9ORQ==	661300491	661300491	2004	2004-12-01T01:00:00Z							140.96	
2889968-2004	gnpis.lot:'661300491'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzUzNk9ORQ==	661300491	661300491	2004	2004-01-01T01:00:00Z			284.7					
2889968-2004	gnpis.lot:'661300491'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzUzNk9ORQ==	661300491	661300491	2004	2004-12-01T01:00:00Z				578.70000000000005				
2889968-2004	gnpis.lot:'661300491'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzUzNk9ORQ==	661300491	661300491	2004	2004-01-01T01:00:00Z		24.4						
2889968-2004	gnpis.lot:'661300491'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzUzNk9ORQ==	661300491	661300491	2004	2004-01-01T01:00:00Z	6							
2889968-2005	gnpis.lot:'661300491'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzUzNk9ORQ==	661300491	661300491	2005	2005-05-01T02:00:00Z					10.368400000000001			
2889968-2005	gnpis.lot:'661300491'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzUzNk9ORQ==	661300491	661300491	2005	2005-05-01T02:00:00Z	6							
2889868-2004	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-03-21T01:00:00Z								90.999549755862702
2889868-2004	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-01-01T01:00:00Z						61.51		
2889868-2004	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-12-01T01:00:00Z							124.45	
2889868-2004	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-01-01T01:00:00Z			288					
2889868-2004	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-12-01T01:00:00Z				494.8				
2889868-2004	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-01-01T01:00:00Z		24.9						
2889868-2004	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-03-21T01:00:00Z	5							
2889868-2005	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2005	2005-05-01T02:00:00Z					13.242320999999999			
2889868-2005	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2005	2005-05-01T02:00:00Z	5							
2889937-2004	gnpis.lot:'661300460'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NSRjlLWQ==	661300460	661300460	2004	2004-03-21T01:00:00Z								94.151936882643398
2889937-2004	gnpis.lot:'661300460'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NSRjlLWQ==	661300460	661300460	2004	2004-01-01T01:00:00Z						48.42		
2889937-2004	gnpis.lot:'661300460'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NSRjlLWQ==	661300460	661300460	2004	2004-12-01T01:00:00Z							119.11	
2889937-2004	gnpis.lot:'661300460'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NSRjlLWQ==	661300460	661300460	2004	2004-01-01T01:00:00Z			225.2					
2889937-2004	gnpis.lot:'661300460'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NSRjlLWQ==	661300460	661300460	2004	2004-12-01T01:00:00Z				534.1				
2889937-2004	gnpis.lot:'661300460'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NSRjlLWQ==	661300460	661300460	2004	2004-01-01T01:00:00Z		20.067						
2889937-2004	gnpis.lot:'661300460'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NSRjlLWQ==	661300460	661300460	2004	2004-12-01T01:00:00Z	6							
2889937-2005	gnpis.lot:'661300460'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NSRjlLWQ==	661300460	661300460	2005	2005-05-01T02:00:00Z					14.791716000000001			
2889937-2005	gnpis.lot:'661300460'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NSRjlLWQ==	661300460	661300460	2005	2005-05-01T02:00:00Z	6							
2889952-2004	gnpis.lot:'661300475'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZRRVBNQg==	661300475	661300475	2004	2004-03-21T01:00:00Z								90.318603549309998
2889952-2004	gnpis.lot:'661300475'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZRRVBNQg==	661300475	661300475	2004	2004-01-01T01:00:00Z						57.32		
2889952-2004	gnpis.lot:'661300475'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZRRVBNQg==	661300475	661300475	2004	2004-12-01T01:00:00Z							137	
2889952-2004	gnpis.lot:'661300475'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZRRVBNQg==	661300475	661300475	2004	2004-01-01T01:00:00Z			280.89999999999998					
2889952-2004	gnpis.lot:'661300475'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZRRVBNQg==	661300475	661300475	2004	2004-12-01T01:00:00Z				575.70000000000005				
2889952-2004	gnpis.lot:'661300475'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZRRVBNQg==	661300475	661300475	2004	2004-01-01T01:00:00Z		25.567						
2889952-2004	gnpis.lot:'661300475'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZRRVBNQg==	661300475	661300475	2004	2004-12-01T01:00:00Z	6							
2889952-2005	gnpis.lot:'661300475'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZRRVBNQg==	661300475	661300475	2005	2005-05-01T02:00:00Z					9.217296000000001			
2889952-2005	gnpis.lot:'661300475'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZRRVBNQg==	661300475	661300475	2005	2005-05-01T02:00:00Z	6							
2889856-2004	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-03-21T01:00:00Z								90.485270215976698
2889856-2004	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-01-01T01:00:00Z						57.32		
2889856-2004	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-12-01T01:00:00Z							158.77000000000001	
2889856-2004	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-01-01T01:00:00Z			272.7					
2889856-2004	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-12-01T01:00:00Z				605.70000000000005				
2889856-2004	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-01-01T01:00:00Z		25.067						
2889856-2004	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-01-01T01:00:00Z	6							
2889856-2005	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2005	2005-05-01T02:00:00Z					15.6816			
2889856-2005	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2005	2005-05-01T02:00:00Z	6							
2889771-2004	gnpis.lot:'661300272'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lTTDZVNQ==	661300272	661300272	2004	2004-03-21T01:00:00Z								90.985270215976698
2889771-2004	gnpis.lot:'661300272'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lTTDZVNQ==	661300272	661300272	2004	2004-01-01T01:00:00Z						51.03		
2889771-2004	gnpis.lot:'661300272'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lTTDZVNQ==	661300272	661300272	2004	2004-12-01T01:00:00Z							130.16	
2889771-2004	gnpis.lot:'661300272'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lTTDZVNQ==	661300272	661300272	2004	2004-01-01T01:00:00Z			263.39999999999998					
2889771-2004	gnpis.lot:'661300272'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lTTDZVNQ==	661300272	661300272	2004	2004-12-01T01:00:00Z				547.6				
2889771-2004	gnpis.lot:'661300272'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lTTDZVNQ==	661300272	661300272	2004	2004-01-01T01:00:00Z		25.233000000000001						
2889771-2004	gnpis.lot:'661300272'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lTTDZVNQ==	661300272	661300272	2004	2004-12-01T01:00:00Z	6							
2889771-2005	gnpis.lot:'661300272'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lTTDZVNQ==	661300272	661300272	2005	2005-05-01T02:00:00Z					16.016003999999999			
2889771-2005	gnpis.lot:'661300272'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lTTDZVNQ==	661300272	661300272	2005	2005-05-01T02:00:00Z	6							
2889963-2004	gnpis.lot:'661300486'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaNk1BRA==	661300486	661300486	2004	2004-03-21T01:00:00Z								89.799549755862699
2889963-2004	gnpis.lot:'661300486'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaNk1BRA==	661300486	661300486	2004	2004-01-01T01:00:00Z						47.89		
2889963-2004	gnpis.lot:'661300486'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaNk1BRA==	661300486	661300486	2004	2004-12-01T01:00:00Z							127.99	
2889963-2004	gnpis.lot:'661300486'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaNk1BRA==	661300486	661300486	2004	2004-01-01T01:00:00Z			246.4					
2889963-2004	gnpis.lot:'661300486'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaNk1BRA==	661300486	661300486	2004	2004-12-01T01:00:00Z				566.5				
2889963-2004	gnpis.lot:'661300486'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaNk1BRA==	661300486	661300486	2004	2004-01-01T01:00:00Z		14.233000000000001						
2889963-2004	gnpis.lot:'661300486'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaNk1BRA==	661300486	661300486	2004	2004-01-01T01:00:00Z	6							
2889963-2005	gnpis.lot:'661300486'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaNk1BRA==	661300486	661300486	2005	2005-05-01T02:00:00Z					10.712529000000002			
2889963-2005	gnpis.lot:'661300486'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaNk1BRA==	661300486	661300486	2005	2005-05-01T02:00:00Z	6							
2890048-2004	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-03-21T01:00:00Z								94.151936882643398
2890048-2004	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-01-01T01:00:00Z						62.03		
2890048-2004	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-12-01T01:00:00Z							132.72999999999999	
2890048-2004	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-01-01T01:00:00Z			308.89999999999998					
2890048-2004	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-12-01T01:00:00Z				606.79999999999995				
2890048-2004	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-01-01T01:00:00Z		28.9						
2890048-2004	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-12-01T01:00:00Z	5							
2890048-2005	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2005	2005-05-01T02:00:00Z					11.723775999999999			
2890048-2005	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2005	2005-05-01T02:00:00Z	5							
2889827-2004	gnpis.lot:'661300340'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JJOUEzMA==	661300340	661300340	2004	2004-03-21T01:00:00Z								95.485270215976698
2889827-2004	gnpis.lot:'661300340'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JJOUEzMA==	661300340	661300340	2004	2004-01-01T01:00:00Z						59.94		
2889827-2004	gnpis.lot:'661300340'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JJOUEzMA==	661300340	661300340	2004	2004-12-01T01:00:00Z							146.31	
2889827-2004	gnpis.lot:'661300340'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JJOUEzMA==	661300340	661300340	2004	2004-01-01T01:00:00Z			286.7					
2889827-2004	gnpis.lot:'661300340'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JJOUEzMA==	661300340	661300340	2004	2004-12-01T01:00:00Z				578.9				
2889827-2004	gnpis.lot:'661300340'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JJOUEzMA==	661300340	661300340	2004	2004-01-01T01:00:00Z		30.733000000000001						
2889827-2004	gnpis.lot:'661300340'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JJOUEzMA==	661300340	661300340	2004	2004-12-01T01:00:00Z	5							
2889827-2005	gnpis.lot:'661300340'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JJOUEzMA==	661300340	661300340	2005	2005-05-01T02:00:00Z					19.316024999999996			
2889827-2005	gnpis.lot:'661300340'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JJOUEzMA==	661300340	661300340	2005	2005-05-01T02:00:00Z	5							
2889949-2004	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-03-21T01:00:00Z								92.985270215976698
2889949-2004	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-01-01T01:00:00Z						59.41		
2889949-2004	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-12-01T01:00:00Z							124.73	
2889949-2004	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-01-01T01:00:00Z			287.39999999999998					
2889949-2004	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-12-01T01:00:00Z				534				
2889949-2004	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-01-01T01:00:00Z		14.067						
2889949-2004	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-12-01T01:00:00Z	6							
