observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	vr	rb	ht	oid	rj	prec	r	rdt	ps
2826450-2007	gnpis.lot:'DI07019'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGUFJBVg==	DI07019	DI07019	2007	NA			82,5						
2826450-2007	gnpis.lot:'DI07019'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGUFJBVg==	DI07019	DI07019	2007	NA						129			
2826450-2007	gnpis.lot:'DI07019'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGUFJBVg==	DI07019	DI07019	2007	NA									62,6
2826450-2007	gnpis.lot:'DI07019'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGUFJBVg==	DI07019	DI07019	2007	NA	4								
2826450-2007	gnpis.lot:'DI07019'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGUFJBVg==	DI07019	DI07019	2007	NA				7					
2826450-2007	gnpis.lot:'DI07019'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGUFJBVg==	DI07019	DI07019	2007	NA		1							
2826450-2007	gnpis.lot:'DI07019'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGUFJBVg==	DI07019	DI07019	2007	NA					1				
2826463-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA							103,2		
2826463-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA								94,2	
2826463-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA			85						
2826463-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA						136,5			
2826463-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA									73,9
2826463-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA	1								
2826463-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA									
2826463-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA									
2826463-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA									
2826482-2007	gnpis.lot:'CF06273'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Mw==	CF06273	CF06273	2007	NA							104,3		
2826482-2007	gnpis.lot:'CF06273'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Mw==	CF06273	CF06273	2007	NA								43,9	
2826482-2007	gnpis.lot:'CF06273'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Mw==	CF06273	CF06273	2007	NA			82,5						
2826482-2007	gnpis.lot:'CF06273'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Mw==	CF06273	CF06273	2007	NA						132,5			
2826482-2007	gnpis.lot:'CF06273'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Mw==	CF06273	CF06273	2007	NA									58
2826482-2007	gnpis.lot:'CF06273'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Mw==	CF06273	CF06273	2007	NA	1								
2826482-2007	gnpis.lot:'CF06273'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Mw==	CF06273	CF06273	2007	NA				1					
2826482-2007	gnpis.lot:'CF06273'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Mw==	CF06273	CF06273	2007	NA		2,5							
2826482-2007	gnpis.lot:'CF06273'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Mw==	CF06273	CF06273	2007	NA					5,5				
2826431-2007	gnpis.lot:'Mendel'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSTNJVw==	MENDEL	23874	2007	NA							99		
2826431-2007	gnpis.lot:'Mendel'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSTNJVw==	MENDEL	23874	2007	NA								90,4	
2826431-2007	gnpis.lot:'Mendel'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSTNJVw==	MENDEL	23874	2007	NA			77,5						
2826431-2007	gnpis.lot:'Mendel'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSTNJVw==	MENDEL	23874	2007	NA						124,5			
2826431-2007	gnpis.lot:'Mendel'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSTNJVw==	MENDEL	23874	2007	NA									72,5
2826431-2007	gnpis.lot:'Mendel'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSTNJVw==	MENDEL	23874	2007	NA	1								
2826431-2007	gnpis.lot:'Mendel'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSTNJVw==	MENDEL	23874	2007	NA									
2826431-2007	gnpis.lot:'Mendel'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSTNJVw==	MENDEL	23874	2007	NA									
2826431-2007	gnpis.lot:'Mendel'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSTNJVw==	MENDEL	23874	2007	NA									
2826434-2007	gnpis.lot:'DI07016'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBERURBVQ==	DI07016	36782	2007	NA							161,9		
2826434-2007	gnpis.lot:'DI07016'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBERURBVQ==	DI07016	36782	2007	NA								68,2	
2826434-2007	gnpis.lot:'DI07016'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBERURBVQ==	DI07016	36782	2007	NA			85						
2826434-2007	gnpis.lot:'DI07016'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBERURBVQ==	DI07016	36782	2007	NA						134,5			
2826434-2007	gnpis.lot:'DI07016'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBERURBVQ==	DI07016	36782	2007	NA									70,2
2826434-2007	gnpis.lot:'DI07016'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBERURBVQ==	DI07016	36782	2007	NA	1								
2826434-2007	gnpis.lot:'DI07016'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBERURBVQ==	DI07016	36782	2007	NA				1					
2826434-2007	gnpis.lot:'DI07016'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBERURBVQ==	DI07016	36782	2007	NA		3							
2826434-2007	gnpis.lot:'DI07016'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBERURBVQ==	DI07016	36782	2007	NA					1				
2826437-2007	gnpis.lot:'DI07017'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6REkwNzAxNw==	DI07017	DI07017	2007	NA							95,7		
2826437-2007	gnpis.lot:'DI07017'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6REkwNzAxNw==	DI07017	DI07017	2007	NA								87,4	
2826437-2007	gnpis.lot:'DI07017'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6REkwNzAxNw==	DI07017	DI07017	2007	NA			95						
2826437-2007	gnpis.lot:'DI07017'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6REkwNzAxNw==	DI07017	DI07017	2007	NA						130,5			
2826437-2007	gnpis.lot:'DI07017'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6REkwNzAxNw==	DI07017	DI07017	2007	NA									72,4
2826437-2007	gnpis.lot:'DI07017'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6REkwNzAxNw==	DI07017	DI07017	2007	NA	1,5								
2826437-2007	gnpis.lot:'DI07017'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6REkwNzAxNw==	DI07017	DI07017	2007	NA									
2826437-2007	gnpis.lot:'DI07017'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6REkwNzAxNw==	DI07017	DI07017	2007	NA									
2826437-2007	gnpis.lot:'DI07017'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6REkwNzAxNw==	DI07017	DI07017	2007	NA									
2826461-2007	gnpis.lot:'RE06127'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCS1dRTg==	RE06127	35314	2007	NA							104,4		
2826461-2007	gnpis.lot:'RE06127'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCS1dRTg==	RE06127	35314	2007	NA								95,4	
2826461-2007	gnpis.lot:'RE06127'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCS1dRTg==	RE06127	35314	2007	NA			72,5						
2826461-2007	gnpis.lot:'RE06127'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCS1dRTg==	RE06127	35314	2007	NA						120			
2826461-2007	gnpis.lot:'RE06127'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCS1dRTg==	RE06127	35314	2007	NA									75,1
2826461-2007	gnpis.lot:'RE06127'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCS1dRTg==	RE06127	35314	2007	NA	1,5								
2826461-2007	gnpis.lot:'RE06127'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCS1dRTg==	RE06127	35314	2007	NA									
2826461-2007	gnpis.lot:'RE06127'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCS1dRTg==	RE06127	35314	2007	NA									
2826461-2007	gnpis.lot:'RE06127'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCS1dRTg==	RE06127	35314	2007	NA									
2826444-2007	gnpis.lot:'AO07803'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWERPWg==	AO07803	36742	2007	NA							146,5		
2826444-2007	gnpis.lot:'AO07803'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWERPWg==	AO07803	36742	2007	NA								61,7	
2826444-2007	gnpis.lot:'AO07803'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWERPWg==	AO07803	36742	2007	NA			97,5						
2826444-2007	gnpis.lot:'AO07803'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWERPWg==	AO07803	36742	2007	NA						130,5			
2826444-2007	gnpis.lot:'AO07803'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWERPWg==	AO07803	36742	2007	NA									71,1
2826444-2007	gnpis.lot:'AO07803'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWERPWg==	AO07803	36742	2007	NA	3,5								
2826444-2007	gnpis.lot:'AO07803'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWERPWg==	AO07803	36742	2007	NA				1,5					
2826444-2007	gnpis.lot:'AO07803'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWERPWg==	AO07803	36742	2007	NA		4,5							
2826444-2007	gnpis.lot:'AO07803'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWERPWg==	AO07803	36742	2007	NA					2				
2826453-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA							96,6		
2826453-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA								88,2	
2826453-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA			87,5						
2826453-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA						125,5			
2826453-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA									74
2826453-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA	1								
2826453-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA									
2826453-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA									
2826453-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA									
2826464-2007	gnpis.lot:'CF06250'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI1MA==	CF06250	CF06250	2007	NA							110,4		
2826464-2007	gnpis.lot:'CF06250'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI1MA==	CF06250	CF06250	2007	NA								46,5	
2826464-2007	gnpis.lot:'CF06250'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI1MA==	CF06250	CF06250	2007	NA			90						
2826464-2007	gnpis.lot:'CF06250'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI1MA==	CF06250	CF06250	2007	NA						133			
2826464-2007	gnpis.lot:'CF06250'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI1MA==	CF06250	CF06250	2007	NA									62,6
2826464-2007	gnpis.lot:'CF06250'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI1MA==	CF06250	CF06250	2007	NA	6,5								
2826464-2007	gnpis.lot:'CF06250'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI1MA==	CF06250	CF06250	2007	NA				1					
2826464-2007	gnpis.lot:'CF06250'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI1MA==	CF06250	CF06250	2007	NA		7,5							
2826464-2007	gnpis.lot:'CF06250'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI1MA==	CF06250	CF06250	2007	NA					1				
2826469-2007	gnpis.lot:'EM06195'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjE5NQ==	EM06195	EM06195	2007	NA							102,9		
2826469-2007	gnpis.lot:'EM06195'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjE5NQ==	EM06195	EM06195	2007	NA								93,9	
2826469-2007	gnpis.lot:'EM06195'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjE5NQ==	EM06195	EM06195	2007	NA			82,5						
2826469-2007	gnpis.lot:'EM06195'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjE5NQ==	EM06195	EM06195	2007	NA						129			
2826469-2007	gnpis.lot:'EM06195'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjE5NQ==	EM06195	EM06195	2007	NA									70,4
2826469-2007	gnpis.lot:'EM06195'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjE5NQ==	EM06195	EM06195	2007	NA	1								
2826469-2007	gnpis.lot:'EM06195'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjE5NQ==	EM06195	EM06195	2007	NA									
2826469-2007	gnpis.lot:'EM06195'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjE5NQ==	EM06195	EM06195	2007	NA									
2826469-2007	gnpis.lot:'EM06195'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjE5NQ==	EM06195	EM06195	2007	NA									
2826427-2007	gnpis.lot:'EM06229'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTS0tIUw==	EM06229	36798	2007	NA							115,7		
2826427-2007	gnpis.lot:'EM06229'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTS0tIUw==	EM06229	36798	2007	NA								105,6	
2826427-2007	gnpis.lot:'EM06229'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTS0tIUw==	EM06229	36798	2007	NA			80						
2826427-2007	gnpis.lot:'EM06229'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTS0tIUw==	EM06229	36798	2007	NA						121,5			
2826427-2007	gnpis.lot:'EM06229'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTS0tIUw==	EM06229	36798	2007	NA									74,4
2826427-2007	gnpis.lot:'EM06229'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTS0tIUw==	EM06229	36798	2007	NA	1								
2826427-2007	gnpis.lot:'EM06229'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTS0tIUw==	EM06229	36798	2007	NA									
2826427-2007	gnpis.lot:'EM06229'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTS0tIUw==	EM06229	36798	2007	NA									
2826427-2007	gnpis.lot:'EM06229'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTS0tIUw==	EM06229	36798	2007	NA									
2826441-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA							96		
2826441-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA								87,7	
2826441-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA			77,5						
2826441-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA						134,5			
2826441-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA									75,6
2826441-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA	1								
2826441-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA									
2826441-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA									
2826441-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA									
2826452-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA							187,9		
2826452-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA								79,1	
2826452-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA			90						
2826452-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA						124,5			
2826452-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA									70,2
2826452-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA	2,5								
2826452-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA				2,5					
2826452-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA		1							
2826452-2007	gnpis.lot:'RE06140'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lRRkUzTQ==	RE06140	36814	2007	NA					1				
2826480-2007	gnpis.lot:'CF06230'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BCRDhQTw==	CF06230	33591	2007	NA							134,7		
2826480-2007	gnpis.lot:'CF06230'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BCRDhQTw==	CF06230	33591	2007	NA								56,7	
2826480-2007	gnpis.lot:'CF06230'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BCRDhQTw==	CF06230	33591	2007	NA			87,5						
2826480-2007	gnpis.lot:'CF06230'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BCRDhQTw==	CF06230	33591	2007	NA						131			
2826480-2007	gnpis.lot:'CF06230'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BCRDhQTw==	CF06230	33591	2007	NA									60,5
2826480-2007	gnpis.lot:'CF06230'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BCRDhQTw==	CF06230	33591	2007	NA	8								
2826480-2007	gnpis.lot:'CF06230'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BCRDhQTw==	CF06230	33591	2007	NA				5					
2826480-2007	gnpis.lot:'CF06230'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BCRDhQTw==	CF06230	33591	2007	NA		3							
2826480-2007	gnpis.lot:'CF06230'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BCRDhQTw==	CF06230	33591	2007	NA					1				
2826473-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA							104,8		
2826473-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA								95,7	
2826473-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA			82,5						
2826473-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA						124			
2826473-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA									72,6
2826473-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA	2,5								
2826473-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA									
2826473-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA									
2826473-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA									
2826400-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA							148,3		
2826400-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA								62,4	
2826400-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA			87,5						
2826400-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA						124,5			
2826400-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA									68,5
2826400-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA	6,5								
2826400-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA				1					
2826400-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA		2							
2826400-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA					1,5				
2826472-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA							82,2		
2826472-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA								34,6	
2826472-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA			40,5						
2826472-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA						128			
