observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	solution_air_pressure	solution_name	phenovation_raw_image	solution_volume	2DVIS
P_9514	NA	NA	NA	Zea_VIB_RIL_8W_EP20_24___1003	RIL_8W_EP20_24	1003	NA	2012-07-01T10:00:00Z		129.92			
P_9514	NA	NA	NA	Zea_VIB_RIL_8W_EP20_24___1003	RIL_8W_EP20_24	1003	NA	2012-07-01T10:00:00Z				64.67	
P_9515	NA	NA	NA	Zea_VIB_RIL_8W_4RIL8way___110	RIL_8W_4 RIL 8-way 	110	NA	2012-07-01T10:00:00Z			72.97		
P_9515	NA	NA	NA	Zea_VIB_RIL_8W_4RIL8way___110	RIL_8W_4 RIL 8-way 	110	NA	2012-07-01T10:00:00Z	9.14				
P_9515	NA	NA	NA	Zea_VIB_RIL_8W_4RIL8way___110	RIL_8W_4 RIL 8-way 	110	NA	2012-07-01T10:00:00Z		224.04			
P_9515	NA	NA	NA	Zea_VIB_RIL_8W_4RIL8way___110	RIL_8W_4 RIL 8-way 	110	NA	2012-07-01T10:00:00Z				109.30	
P_9516	NA	NA	NA	Zea_VIB_RIL_8W_EP20_28___1004	RIL_8W_EP20_28	1004	NA	2012-07-01T10:00:00Z			80.97		
P_9516	NA	NA	NA	Zea_VIB_RIL_8W_EP20_28___1004	RIL_8W_EP20_28	1004	NA	2012-07-01T10:00:00Z	7.24				
P_9516	NA	NA	NA	Zea_VIB_RIL_8W_EP20_28___1004	RIL_8W_EP20_28	1004	NA	2012-07-01T10:00:00Z		125.47			
P_9516	NA	NA	NA	Zea_VIB_RIL_8W_EP20_28___1004	RIL_8W_EP20_28	1004	NA	2012-07-01T10:00:00Z				50.44	
P_9517	NA	NA	NA	Zea_VIB_RIL_8W_EP20_30___1005	RIL_8W_EP20_30	1005	NA	2012-07-01T10:00:00Z			82.64		
P_9517	NA	NA	NA	Zea_VIB_RIL_8W_EP20_30___1005	RIL_8W_EP20_30	1005	NA	2012-07-01T10:00:00Z	5.57				
P_9517	NA	NA	NA	Zea_VIB_RIL_8W_EP20_30___1005	RIL_8W_EP20_30	1005	NA	2012-07-01T10:00:00Z		175.65			
P_9517	NA	NA	NA	Zea_VIB_RIL_8W_EP20_30___1005	RIL_8W_EP20_30	1005	NA	2012-07-01T10:00:00Z				98.55	
P_9518	NA	NA	NA	Zea_VIB_RIL_8W_EP20_31___1006	RIL_8W_EP20_31	1006	NA	2012-07-01T10:00:00Z			82.07		
P_9518	NA	NA	NA	Zea_VIB_RIL_8W_EP20_31___1006	RIL_8W_EP20_31	1006	NA	2012-07-01T10:00:00Z	8.25				
P_9518	NA	NA	NA	Zea_VIB_RIL_8W_EP20_31___1006	RIL_8W_EP20_31	1006	NA	2012-07-01T10:00:00Z		196.47			
P_9518	NA	NA	NA	Zea_VIB_RIL_8W_EP20_31___1006	RIL_8W_EP20_31	1006	NA	2012-07-01T10:00:00Z				115.15	
P_9519	NA	NA	NA	Zea_VIB_RIL_8W_EP20_44___1007	RIL_8W_EP20_44	1007	NA	2012-07-01T10:00:00Z			72.60		
P_9519	NA	NA	NA	Zea_VIB_RIL_8W_EP20_44___1007	RIL_8W_EP20_44	1007	NA	2012-07-01T10:00:00Z	6.11				
P_9519	NA	NA	NA	Zea_VIB_RIL_8W_EP20_44___1007	RIL_8W_EP20_44	1007	NA	2012-07-01T10:00:00Z		190.61			
P_9519	NA	NA	NA	Zea_VIB_RIL_8W_EP20_44___1007	RIL_8W_EP20_44	1007	NA	2012-07-01T10:00:00Z				111.09	
P_9520	NA	NA	NA	Zea_VIB_RIL_8W_89RIL8way___187	RIL_8W_89 RIL 8-way 	187	NA	2012-07-01T10:00:00Z			72.86		
P_9520	NA	NA	NA	Zea_VIB_RIL_8W_89RIL8way___187	RIL_8W_89 RIL 8-way 	187	NA	2012-07-01T10:00:00Z	8.50				
P_9520	NA	NA	NA	Zea_VIB_RIL_8W_89RIL8way___187	RIL_8W_89 RIL 8-way 	187	NA	2012-07-01T10:00:00Z		192.66			
P_9520	NA	NA	NA	Zea_VIB_RIL_8W_89RIL8way___187	RIL_8W_89 RIL 8-way 	187	NA	2012-07-01T10:00:00Z				101.37	
P_9521	NA	NA	NA	Zea_VIB_RIL_8W_EP20_54___1008	RIL_8W_EP20_54	1008	NA	2012-07-01T10:00:00Z			78.42		
P_9521	NA	NA	NA	Zea_VIB_RIL_8W_EP20_54___1008	RIL_8W_EP20_54	1008	NA	2012-07-01T10:00:00Z	5.54				
P_9521	NA	NA	NA	Zea_VIB_RIL_8W_EP20_54___1008	RIL_8W_EP20_54	1008	NA	2012-07-01T10:00:00Z		182.71			
P_9521	NA	NA	NA	Zea_VIB_RIL_8W_EP20_54___1008	RIL_8W_EP20_54	1008	NA	2012-07-01T10:00:00Z				94.29	
P_9522	NA	NA	NA	Zea_VIB_RIL_8W_EP20_56___1009	RIL_8W_EP20_56	1009	NA	2012-07-01T10:00:00Z			72.35		
P_9522	NA	NA	NA	Zea_VIB_RIL_8W_EP20_56___1009	RIL_8W_EP20_56	1009	NA	2012-07-01T10:00:00Z	6.53				
P_9522	NA	NA	NA	Zea_VIB_RIL_8W_EP20_56___1009	RIL_8W_EP20_56	1009	NA	2012-07-01T10:00:00Z		211.42			
P_9522	NA	NA	NA	Zea_VIB_RIL_8W_EP20_56___1009	RIL_8W_EP20_56	1009	NA	2012-07-01T10:00:00Z				83.64	
P_9523	NA	NA	NA	Zea_VIB_RIL_8W_EP20_57___1010	RIL_8W_EP20_57	1010	NA	2012-07-01T10:00:00Z			80.37		
P_9523	NA	NA	NA	Zea_VIB_RIL_8W_EP20_57___1010	RIL_8W_EP20_57	1010	NA	2012-07-01T10:00:00Z	3.52				
P_9523	NA	NA	NA	Zea_VIB_RIL_8W_EP20_57___1010	RIL_8W_EP20_57	1010	NA	2012-07-01T10:00:00Z		143.23			
P_9523	NA	NA	NA	Zea_VIB_RIL_8W_EP20_57___1010	RIL_8W_EP20_57	1010	NA	2012-07-01T10:00:00Z				71.63	
P_9524	NA	NA	NA	Zea_VIB_RIL_8W_EP20_8___1011	RIL_8W_EP20_8	1011	NA	2012-07-01T10:00:00Z			81.13		
P_9524	NA	NA	NA	Zea_VIB_RIL_8W_EP20_8___1011	RIL_8W_EP20_8	1011	NA	2012-07-01T10:00:00Z	6.23				
P_9524	NA	NA	NA	Zea_VIB_RIL_8W_EP20_8___1011	RIL_8W_EP20_8	1011	NA	2012-07-01T10:00:00Z		184.27			
P_9524	NA	NA	NA	Zea_VIB_RIL_8W_EP20_8___1011	RIL_8W_EP20_8	1011	NA	2012-07-01T10:00:00Z				94.03	
P_9525	NA	NA	NA	Zea_VIB_RIL_8W_EP20_9___1012	RIL_8W_EP20_9	1012	NA	2012-07-01T10:00:00Z			73.14		
P_9525	NA	NA	NA	Zea_VIB_RIL_8W_EP20_9___1012	RIL_8W_EP20_9	1012	NA	2012-07-01T10:00:00Z	9.39				
P_9525	NA	NA	NA	Zea_VIB_RIL_8W_EP20_9___1012	RIL_8W_EP20_9	1012	NA	2012-07-01T10:00:00Z		228.73			
P_9525	NA	NA	NA	Zea_VIB_RIL_8W_EP20_9___1012	RIL_8W_EP20_9	1012	NA	2012-07-01T10:00:00Z				115.92	
P_9526	NA	NA	NA	Zea_VIB_RIL_8W_EP21_10___1013	RIL_8W_EP21_10	1013	NA	2012-07-01T10:00:00Z			73.63		
P_9526	NA	NA	NA	Zea_VIB_RIL_8W_EP21_10___1013	RIL_8W_EP21_10	1013	NA	2012-07-01T10:00:00Z	3.76				
P_9526	NA	NA	NA	Zea_VIB_RIL_8W_EP21_10___1013	RIL_8W_EP21_10	1013	NA	2012-07-01T10:00:00Z		131.05			
P_9526	NA	NA	NA	Zea_VIB_RIL_8W_EP21_10___1013	RIL_8W_EP21_10	1013	NA	2012-07-01T10:00:00Z				56.82	
P_9527	NA	NA	NA	Zea_VIB_RIL_8W_EP21_11___1014	RIL_8W_EP21_11	1014	NA	2012-07-01T10:00:00Z			77.47		
P_9527	NA	NA	NA	Zea_VIB_RIL_8W_EP21_11___1014	RIL_8W_EP21_11	1014	NA	2012-07-01T10:00:00Z	6.35				
P_9527	NA	NA	NA	Zea_VIB_RIL_8W_EP21_11___1014	RIL_8W_EP21_11	1014	NA	2012-07-01T10:00:00Z		188.31			
P_9527	NA	NA	NA	Zea_VIB_RIL_8W_EP21_11___1014	RIL_8W_EP21_11	1014	NA	2012-07-01T10:00:00Z				102.14	
P_9528	NA	NA	NA	Zea_VIB_RIL_8W_EP21_12___1015	RIL_8W_EP21_12	1015	NA	2012-07-01T10:00:00Z			71.98		
P_9528	NA	NA	NA	Zea_VIB_RIL_8W_EP21_12___1015	RIL_8W_EP21_12	1015	NA	2012-07-01T10:00:00Z	7.96				
P_9528	NA	NA	NA	Zea_VIB_RIL_8W_EP21_12___1015	RIL_8W_EP21_12	1015	NA	2012-07-01T10:00:00Z		146.26			
P_9528	NA	NA	NA	Zea_VIB_RIL_8W_EP21_12___1015	RIL_8W_EP21_12	1015	NA	2012-07-01T10:00:00Z				73.80	
P_9529	NA	NA	NA	Zea_VIB_RIL_8W_EP21_16___1016	RIL_8W_EP21_16	1016	NA	2012-07-01T10:00:00Z			80.28		
P_9529	NA	NA	NA	Zea_VIB_RIL_8W_EP21_16___1016	RIL_8W_EP21_16	1016	NA	2012-07-01T10:00:00Z	3.41				
P_9529	NA	NA	NA	Zea_VIB_RIL_8W_EP21_16___1016	RIL_8W_EP21_16	1016	NA	2012-07-01T10:00:00Z		129.52			
P_9529	NA	NA	NA	Zea_VIB_RIL_8W_EP21_16___1016	RIL_8W_EP21_16	1016	NA	2012-07-01T10:00:00Z				47.76	
P_9530	NA	NA	NA	Zea_VIB_RIL_8W_EP21_19___1017	RIL_8W_EP21_19	1017	NA	2012-07-01T10:00:00Z			80.34		
P_9530	NA	NA	NA	Zea_VIB_RIL_8W_EP21_19___1017	RIL_8W_EP21_19	1017	NA	2012-07-01T10:00:00Z	5.05				
P_9530	NA	NA	NA	Zea_VIB_RIL_8W_EP21_19___1017	RIL_8W_EP21_19	1017	NA	2012-07-01T10:00:00Z		151.18			
P_9530	NA	NA	NA	Zea_VIB_RIL_8W_EP21_19___1017	RIL_8W_EP21_19	1017	NA	2012-07-01T10:00:00Z				71.23	
P_9531	NA	NA	NA	Zea_VIB_RIL_8W_EP21_2___1018	RIL_8W_EP21_2	1018	NA	2012-07-01T10:00:00Z			82.49		
P_9531	NA	NA	NA	Zea_VIB_RIL_8W_EP21_2___1018	RIL_8W_EP21_2	1018	NA	2012-07-01T10:00:00Z	5.09				
P_9531	NA	NA	NA	Zea_VIB_RIL_8W_EP21_2___1018	RIL_8W_EP21_2	1018	NA	2012-07-01T10:00:00Z		190.60			
P_9531	NA	NA	NA	Zea_VIB_RIL_8W_EP21_2___1018	RIL_8W_EP21_2	1018	NA	2012-07-01T10:00:00Z				108.78	
P_9532	NA	NA	NA	Zea_VIB_RIL_8W_EP21_20___1019	RIL_8W_EP21_20	1019	NA	2012-07-01T10:00:00Z			78.90		
P_9532	NA	NA	NA	Zea_VIB_RIL_8W_EP21_20___1019	RIL_8W_EP21_20	1019	NA	2012-07-01T10:00:00Z	6.63				
P_9532	NA	NA	NA	Zea_VIB_RIL_8W_EP21_20___1019	RIL_8W_EP21_20	1019	NA	2012-07-01T10:00:00Z		165.27			
P_9532	NA	NA	NA	Zea_VIB_RIL_8W_EP21_20___1019	RIL_8W_EP21_20	1019	NA	2012-07-01T10:00:00Z				99.38	
P_9533	NA	NA	NA	Zea_VIB_RIL_8W_EP21_24___1020	RIL_8W_EP21_24	1020	NA	2012-07-01T10:00:00Z			75.35		
P_9533	NA	NA	NA	Zea_VIB_RIL_8W_EP21_24___1020	RIL_8W_EP21_24	1020	NA	2012-07-01T10:00:00Z	6.75				
P_9533	NA	NA	NA	Zea_VIB_RIL_8W_EP21_24___1020	RIL_8W_EP21_24	1020	NA	2012-07-01T10:00:00Z		150.39			
P_9533	NA	NA	NA	Zea_VIB_RIL_8W_EP21_24___1020	RIL_8W_EP21_24	1020	NA	2012-07-01T10:00:00Z				92.18	
P_9534	NA	NA	NA	Zea_VIB_RIL_8W_EP21_34___1021	RIL_8W_EP21_34	1021	NA	2012-07-01T10:00:00Z			72.90		
P_9534	NA	NA	NA	Zea_VIB_RIL_8W_EP21_34___1021	RIL_8W_EP21_34	1021	NA	2012-07-01T10:00:00Z	5.93				
P_9534	NA	NA	NA	Zea_VIB_RIL_8W_EP21_34___1021	RIL_8W_EP21_34	1021	NA	2012-07-01T10:00:00Z		108.02			
P_9534	NA	NA	NA	Zea_VIB_RIL_8W_EP21_34___1021	RIL_8W_EP21_34	1021	NA	2012-07-01T10:00:00Z				42.93	
P_9535	NA	NA	NA	Zea_VIB_RIL_8W_EP21_38___1022	RIL_8W_EP21_38	1022	NA	2012-07-01T10:00:00Z			77.36		
P_9535	NA	NA	NA	Zea_VIB_RIL_8W_EP21_38___1022	RIL_8W_EP21_38	1022	NA	2012-07-01T10:00:00Z	7.92				
P_9535	NA	NA	NA	Zea_VIB_RIL_8W_EP21_38___1022	RIL_8W_EP21_38	1022	NA	2012-07-01T10:00:00Z		185.51			
P_9535	NA	NA	NA	Zea_VIB_RIL_8W_EP21_38___1022	RIL_8W_EP21_38	1022	NA	2012-07-01T10:00:00Z				96.25	
P_9536	NA	NA	NA	Zea_VIB_RIL_8W_EP21_39___1023	RIL_8W_EP21_39	1023	NA	2012-07-01T10:00:00Z			74.80		
P_9536	NA	NA	NA	Zea_VIB_RIL_8W_EP21_39___1023	RIL_8W_EP21_39	1023	NA	2012-07-01T10:00:00Z	4.66				
P_9536	NA	NA	NA	Zea_VIB_RIL_8W_EP21_39___1023	RIL_8W_EP21_39	1023	NA	2012-07-01T10:00:00Z		139.10			
P_9536	NA	NA	NA	Zea_VIB_RIL_8W_EP21_39___1023	RIL_8W_EP21_39	1023	NA	2012-07-01T10:00:00Z				74.08	
P_9537	NA	NA	NA	Zea_VIB_RIL_8W_45RIL8way___144	RIL_8W_45 RIL 8-way 	144	NA	2012-07-01T10:00:00Z			75.04		
P_9537	NA	NA	NA	Zea_VIB_RIL_8W_45RIL8way___144	RIL_8W_45 RIL 8-way 	144	NA	2012-07-01T10:00:00Z	6.63				
P_9537	NA	NA	NA	Zea_VIB_RIL_8W_45RIL8way___144	RIL_8W_45 RIL 8-way 	144	NA	2012-07-01T10:00:00Z		156.17			
P_9537	NA	NA	NA	Zea_VIB_RIL_8W_45RIL8way___144	RIL_8W_45 RIL 8-way 	144	NA	2012-07-01T10:00:00Z				64.35	
P_9538	NA	NA	NA	Zea_VIB_RIL_8W_90RIL8way___189	RIL_8W_90 RIL 8-way 	189	NA	2012-07-01T10:00:00Z			75.10		
P_9538	NA	NA	NA	Zea_VIB_RIL_8W_90RIL8way___189	RIL_8W_90 RIL 8-way 	189	NA	2012-07-01T10:00:00Z	6.82				
P_9538	NA	NA	NA	Zea_VIB_RIL_8W_90RIL8way___189	RIL_8W_90 RIL 8-way 	189	NA	2012-07-01T10:00:00Z		145.40			
P_9538	NA	NA	NA	Zea_VIB_RIL_8W_90RIL8way___189	RIL_8W_90 RIL 8-way 	189	NA	2012-07-01T10:00:00Z				50.20	
P_9539	NA	NA	NA	Zea_VIB_RIL_8W_EP21_5___1024	RIL_8W_EP21_5	1024	NA	2012-07-01T10:00:00Z			77.49		
P_9539	NA	NA	NA	Zea_VIB_RIL_8W_EP21_5___1024	RIL_8W_EP21_5	1024	NA	2012-07-01T10:00:00Z	4.60				
P_9539	NA	NA	NA	Zea_VIB_RIL_8W_EP21_5___1024	RIL_8W_EP21_5	1024	NA	2012-07-01T10:00:00Z		135.49			
P_9539	NA	NA	NA	Zea_VIB_RIL_8W_EP21_5___1024	RIL_8W_EP21_5	1024	NA	2012-07-01T10:00:00Z				64.91	
P_9540	NA	NA	NA	Zea_VIB_RIL_8W_EP21_6___1025	RIL_8W_EP21_6	1025	NA	2012-07-01T10:00:00Z			74.99		
P_9540	NA	NA	NA	Zea_VIB_RIL_8W_EP21_6___1025	RIL_8W_EP21_6	1025	NA	2012-07-01T10:00:00Z	6.39				
P_9540	NA	NA	NA	Zea_VIB_RIL_8W_EP21_6___1025	RIL_8W_EP21_6	1025	NA	2012-07-01T10:00:00Z		172.34			
P_9540	NA	NA	NA	Zea_VIB_RIL_8W_EP21_6___1025	RIL_8W_EP21_6	1025	NA	2012-07-01T10:00:00Z				73.27	
P_9541	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2012-07-01T10:00:00Z			78.02		
P_9541	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2012-07-01T10:00:00Z	6.54				
P_9541	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2012-07-01T10:00:00Z		173.98			
P_9541	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2012-07-01T10:00:00Z				105.78	
P_9542	NA	NA	NA	Zea_VIB_RIL_8W_EP22_11___1026	RIL_8W_EP22_11	1026	NA	2012-07-01T10:00:00Z			79.33		
P_9542	NA	NA	NA	Zea_VIB_RIL_8W_EP22_11___1026	RIL_8W_EP22_11	1026	NA	2012-07-01T10:00:00Z	9.37				
P_9542	NA	NA	NA	Zea_VIB_RIL_8W_EP22_11___1026	RIL_8W_EP22_11	1026	NA	2012-07-01T10:00:00Z		224.56			
P_9542	NA	NA	NA	Zea_VIB_RIL_8W_EP22_11___1026	RIL_8W_EP22_11	1026	NA	2012-07-01T10:00:00Z				123.56	
P_9543	NA	NA	NA	Zea_VIB_RIL_8W_EP22_14___1027	RIL_8W_EP22_14	1027	NA	2012-07-01T10:00:00Z			77.00		
P_9543	NA	NA	NA	Zea_VIB_RIL_8W_EP22_14___1027	RIL_8W_EP22_14	1027	NA	2012-07-01T10:00:00Z	9.22				
P_9543	NA	NA	NA	Zea_VIB_RIL_8W_EP22_14___1027	RIL_8W_EP22_14	1027	NA	2012-07-01T10:00:00Z		159.47			
P_9543	NA	NA	NA	Zea_VIB_RIL_8W_EP22_14___1027	RIL_8W_EP22_14	1027	NA	2012-07-01T10:00:00Z				84.33	
P_9544	NA	NA	NA	Zea_VIB_RIL_8W_EP22_15___1028	RIL_8W_EP22_15	1028	NA	2012-07-01T10:00:00Z			79.64		
P_9544	NA	NA	NA	Zea_VIB_RIL_8W_EP22_15___1028	RIL_8W_EP22_15	1028	NA	2012-07-01T10:00:00Z	5.50				
P_9544	NA	NA	NA	Zea_VIB_RIL_8W_EP22_15___1028	RIL_8W_EP22_15	1028	NA	2012-07-01T10:00:00Z		212.24			
P_9544	NA	NA	NA	Zea_VIB_RIL_8W_EP22_15___1028	RIL_8W_EP22_15	1028	NA	2012-07-01T10:00:00Z				116.55	
P_9545	NA	NA	NA	Zea_VIB_RIL_8W_EP22_22___1029	RIL_8W_EP22_22	1029	NA	2012-07-01T10:00:00Z			69.92		
P_9545	NA	NA	NA	Zea_VIB_RIL_8W_EP22_22___1029	RIL_8W_EP22_22	1029	NA	2012-07-01T10:00:00Z	8.76				
P_9545	NA	NA	NA	Zea_VIB_RIL_8W_EP22_22___1029	RIL_8W_EP22_22	1029	NA	2012-07-01T10:00:00Z		149.42			
P_9545	NA	NA	NA	Zea_VIB_RIL_8W_EP22_22___1029	RIL_8W_EP22_22	1029	NA	2012-07-01T10:00:00Z				70.08	
P_9546	NA	NA	NA	Zea_VIB_RIL_8W_EP22_3___1030	RIL_8W_EP22_3	1030	NA	2012-07-01T10:00:00Z			78.32		
P_9546	NA	NA	NA	Zea_VIB_RIL_8W_EP22_3___1030	RIL_8W_EP22_3	1030	NA	2012-07-01T10:00:00Z	4.78				
P_9546	NA	NA	NA	Zea_VIB_RIL_8W_EP22_3___1030	RIL_8W_EP22_3	1030	NA	2012-07-01T10:00:00Z		204.72			
P_9546	NA	NA	NA	Zea_VIB_RIL_8W_EP22_3___1030	RIL_8W_EP22_3	1030	NA	2012-07-01T10:00:00Z				101.12	
P_9547	NA	NA	NA	Zea_VIB_RIL_8W_EP22_34___1031	RIL_8W_EP22_34	1031	NA	2012-07-01T10:00:00Z			78.21		
P_9547	NA	NA	NA	Zea_VIB_RIL_8W_EP22_34___1031	RIL_8W_EP22_34	1031	NA	2012-07-01T10:00:00Z	6.62				
P_9547	NA	NA	NA	Zea_VIB_RIL_8W_EP22_34___1031	RIL_8W_EP22_34	1031	NA	2012-07-01T10:00:00Z		190.40			
P_9547	NA	NA	NA	Zea_VIB_RIL_8W_EP22_34___1031	RIL_8W_EP22_34	1031	NA	2012-07-01T10:00:00Z				99.42	
P_9548	NA	NA	NA	Zea_VIB_RIL_8W_EP22_35___1032	RIL_8W_EP22_35	1032	NA	2012-07-01T10:00:00Z			75.90		
P_9548	NA	NA	NA	Zea_VIB_RIL_8W_EP22_35___1032	RIL_8W_EP22_35	1032	NA	2012-07-01T10:00:00Z	4.42				
P_9548	NA	NA	NA	Zea_VIB_RIL_8W_EP22_35___1032	RIL_8W_EP22_35	1032	NA	2012-07-01T10:00:00Z		161.56			
P_9548	NA	NA	NA	Zea_VIB_RIL_8W_EP22_35___1032	RIL_8W_EP22_35	1032	NA	2012-07-01T10:00:00Z				77.83	
P_9549	NA	NA	NA	Zea_VIB_RIL_8W_92RIL8way___201	RIL_8W_92 RIL 8-way 	201	NA	2012-07-01T10:00:00Z			72.09		
P_9549	NA	NA	NA	Zea_VIB_RIL_8W_92RIL8way___201	RIL_8W_92 RIL 8-way 	201	NA	2012-07-01T10:00:00Z	5.24				
P_9549	NA	NA	NA	Zea_VIB_RIL_8W_92RIL8way___201	RIL_8W_92 RIL 8-way 	201	NA	2012-07-01T10:00:00Z		199.80			
P_9549	NA	NA	NA	Zea_VIB_RIL_8W_92RIL8way___201	RIL_8W_92 RIL 8-way 	201	NA	2012-07-01T10:00:00Z				84.70	
P_9550	NA	NA	NA	Zea_VIB_RIL_8W_EP22_38___1033	RIL_8W_EP22_38	1033	NA	2012-07-01T10:00:00Z			74.28		
P_9550	NA	NA	NA	Zea_VIB_RIL_8W_EP22_38___1033	RIL_8W_EP22_38	1033	NA	2012-07-01T10:00:00Z	7.25				
P_9550	NA	NA	NA	Zea_VIB_RIL_8W_EP22_38___1033	RIL_8W_EP22_38	1033	NA	2012-07-01T10:00:00Z		168.53			
P_9550	NA	NA	NA	Zea_VIB_RIL_8W_EP22_38___1033	RIL_8W_EP22_38	1033	NA	2012-07-01T10:00:00Z				92.35	
P_9551	NA	NA	NA	Zea_VIB_RIL_8W_93RIL8way___193	RIL_8W_93 RIL 8-way 	193	NA	2012-07-01T10:00:00Z			76.32		
P_9551	NA	NA	NA	Zea_VIB_RIL_8W_93RIL8way___193	RIL_8W_93 RIL 8-way 	193	NA	2012-07-01T10:00:00Z	3.76				
P_9551	NA	NA	NA	Zea_VIB_RIL_8W_93RIL8way___193	RIL_8W_93 RIL 8-way 	193	NA	2012-07-01T10:00:00Z		150.77			
P_9551	NA	NA	NA	Zea_VIB_RIL_8W_93RIL8way___193	RIL_8W_93 RIL 8-way 	193	NA	2012-07-01T10:00:00Z				84.27	
P_9552	NA	NA	NA	Zea_VIB_RIL_8W_EP22_42___1034	RIL_8W_EP22_42	1034	NA	2012-07-01T10:00:00Z			80.18		
P_9552	NA	NA	NA	Zea_VIB_RIL_8W_EP22_42___1034	RIL_8W_EP22_42	1034	NA	2012-07-01T10:00:00Z	5.44				
P_9552	NA	NA	NA	Zea_VIB_RIL_8W_EP22_42___1034	RIL_8W_EP22_42	1034	NA	2012-07-01T10:00:00Z		231.21			
P_9552	NA	NA	NA	Zea_VIB_RIL_8W_EP22_42___1034	RIL_8W_EP22_42	1034	NA	2012-07-01T10:00:00Z				164.86	
P_9553	NA	NA	NA	Zea_VIB_RIL_8W_46RIL8way___152	RIL_8W_46 RIL 8-way 	152	NA	2012-07-01T10:00:00Z			79.36		
P_9553	NA	NA	NA	Zea_VIB_RIL_8W_46RIL8way___152	RIL_8W_46 RIL 8-way 	152	NA	2012-07-01T10:00:00Z	4.47				
P_9553	NA	NA	NA	Zea_VIB_RIL_8W_46RIL8way___152	RIL_8W_46 RIL 8-way 	152	NA	2012-07-01T10:00:00Z		209.58			
P_9553	NA	NA	NA	Zea_VIB_RIL_8W_46RIL8way___152	RIL_8W_46 RIL 8-way 	152	NA	2012-07-01T10:00:00Z				133.01	
P_9554	NA	NA	NA	Zea_VIB_RIL_8W_EP22_5___1035	RIL_8W_EP22_5	1035	NA	2012-07-01T10:00:00Z			79.73		
P_9554	NA	NA	NA	Zea_VIB_RIL_8W_EP22_5___1035	RIL_8W_EP22_5	1035	NA	2012-07-01T10:00:00Z	4.35				
P_9554	NA	NA	NA	Zea_VIB_RIL_8W_EP22_5___1035	RIL_8W_EP22_5	1035	NA	2012-07-01T10:00:00Z		217.55			
P_9554	NA	NA	NA	Zea_VIB_RIL_8W_EP22_5___1035	RIL_8W_EP22_5	1035	NA	2012-07-01T10:00:00Z				129.62	
P_9555	NA	NA	NA	Zea_VIB_RIL_8W_EP22_6___1036	RIL_8W_EP22_6	1036	NA	2012-07-01T10:00:00Z			78.27		
P_9555	NA	NA	NA	Zea_VIB_RIL_8W_EP22_6___1036	RIL_8W_EP22_6	1036	NA	2012-07-01T10:00:00Z	6.53				
P_9555	NA	NA	NA	Zea_VIB_RIL_8W_EP22_6___1036	RIL_8W_EP22_6	1036	NA	2012-07-01T10:00:00Z		168.84			
P_9555	NA	NA	NA	Zea_VIB_RIL_8W_EP22_6___1036	RIL_8W_EP22_6	1036	NA	2012-07-01T10:00:00Z				94.44	
P_9556	NA	NA	NA	Zea_VIB_RIL_8W_EP23_11___1037	RIL_8W_EP23_11	1037	NA	2012-07-01T10:00:00Z			80.75		
P_9556	NA	NA	NA	Zea_VIB_RIL_8W_EP23_11___1037	RIL_8W_EP23_11	1037	NA	2012-07-01T10:00:00Z	3.99				
P_9556	NA	NA	NA	Zea_VIB_RIL_8W_EP23_11___1037	RIL_8W_EP23_11	1037	NA	2012-07-01T10:00:00Z		151.51			
P_9556	NA	NA	NA	Zea_VIB_RIL_8W_EP23_11___1037	RIL_8W_EP23_11	1037	NA	2012-07-01T10:00:00Z				67.13	
P_9557	NA	NA	NA	Zea_VIB_RIL_8W_95RIL8way___196	RIL_8W_95 RIL 8-way 	196	NA	2012-07-01T10:00:00Z			70.57		
P_9557	NA	NA	NA	Zea_VIB_RIL_8W_95RIL8way___196	RIL_8W_95 RIL 8-way 	196	NA	2012-07-01T10:00:00Z	5.95				
P_9557	NA	NA	NA	Zea_VIB_RIL_8W_95RIL8way___196	RIL_8W_95 RIL 8-way 	196	NA	2012-07-01T10:00:00Z		180.47			
P_9557	NA	NA	NA	Zea_VIB_RIL_8W_95RIL8way___196	RIL_8W_95 RIL 8-way 	196	NA	2012-07-01T10:00:00Z				105.50	
P_9558	NA	NA	NA	Zea_VIB_RIL_8W_EP23_25___1038	RIL_8W_EP23_25	1038	NA	2012-07-01T10:00:00Z			79.57		
P_9558	NA	NA	NA	Zea_VIB_RIL_8W_EP23_25___1038	RIL_8W_EP23_25	1038	NA	2012-07-01T10:00:00Z	4.87				
P_9558	NA	NA	NA	Zea_VIB_RIL_8W_EP23_25___1038	RIL_8W_EP23_25	1038	NA	2012-07-01T10:00:00Z		194.02			
P_9558	NA	NA	NA	Zea_VIB_RIL_8W_EP23_25___1038	RIL_8W_EP23_25	1038	NA	2012-07-01T10:00:00Z				110.30	
