observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafLaminaFreshWeight	leafArea	cellDivisionZoneLengthLeaf	leafFreshWeight	leafWidth	shootFreshWeight	leafLength	finalLeafLength	shootDryWeight
P_4891	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							283.00		
P_4892	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							163.00		
P_4892	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							226.00		
P_4892	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							288.00		
P_4893	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							155.00		
P_4893	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							209.00		
P_4893	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							271.00		
P_4894	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							205.00		
P_4894	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							274.00		
P_4894	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							344.00		
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z								580.00	
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z		57.36							
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z				2.83					
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z	1.19								
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							137.00		
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							192.00		
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-20T09:20:00Z							246.00		
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-21T10:00:00Z							305.00		
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-23T08:15:00Z							428.00		
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-24T08:05:00Z							488.00		
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-25T08:00:00Z							532.00		
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-26T07:55:00Z							555.00		
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-27T09:15:00Z							568.00		
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-30T08:10:00Z							580.00		
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z							580.00		
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z					2.52				
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z									1.19
P_4895	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z						16.65			
P_4896	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							143.00		
P_4896	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							199.00		
P_4896	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							254.00		
P_4897	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							142.00		
P_4897	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							197.00		
P_4897	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							249.00		
P_4898	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-16T08:00:00Z							135.00		
P_4898	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							201.00		
P_4898	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							267.00		
P_4899	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							169.00		
P_4899	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							233.00		
P_4899	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							286.00		
P_4900	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							158.00		
P_4900	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							217.00		
P_4900	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							274.00		
P_4881	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-15T08:45:00Z							112.00		
P_4881	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-16T08:00:00Z							161.00		
P_4881	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							216.00		
P_4882	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z								470.00	
P_4882	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							179.00		
P_4882	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							231.00		
P_4882	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-20T09:20:00Z							303.00		
P_4882	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-21T10:00:00Z							371.00		
P_4882	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-23T08:15:00Z							448.00		
P_4882	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-24T08:05:00Z							460.00		
P_4882	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-25T08:00:00Z							470.00		
P_4882	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-26T07:55:00Z							465.00		
P_4882	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-27T09:15:00Z							467.00		
P_4882	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-30T08:10:00Z							465.00		
P_4882	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z							470.00		
P_4883	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							170.00		
P_4883	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							233.00		
P_4883	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							300.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z								626.00	
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z		82.52							
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z				4.71					
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z	1.93								
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							200.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							269.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							346.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-20T09:20:00Z							425.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-21T10:00:00Z							502.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-23T08:15:00Z							592.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-24T08:05:00Z							611.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-25T08:00:00Z							621.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-26T07:55:00Z							624.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-27T09:15:00Z							622.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-30T08:10:00Z							624.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z							626.00		
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z					2.88				
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z									3.42
P_4884	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z						38.73			
P_4885	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z			9900.00						
P_4885	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-15T08:45:00Z							139.00		
P_4885	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-16T08:00:00Z							200.00		
P_4885	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							267.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z								557.00	
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z		64.37							
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z				3.90					
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z	1.60								
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							142.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							195.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							255.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-20T09:20:00Z							325.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-21T10:00:00Z							393.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-23T08:15:00Z							506.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-24T08:05:00Z							532.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-25T08:00:00Z							546.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-26T07:55:00Z							556.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-27T09:15:00Z							556.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-30T08:10:00Z							560.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z							557.00		
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z					2.38				
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z									2.61
P_4886	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z						33.57			
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z								631.00	
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z		80.74							
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z				4.61					
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z	1.86								
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							164.00		
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							217.00		
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-20T09:20:00Z							283.00		
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-21T10:00:00Z							360.00		
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-23T08:15:00Z							493.00		
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-24T08:05:00Z							551.00		
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-25T08:00:00Z							586.00		
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-26T07:55:00Z							605.00		
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-27T09:15:00Z							620.00		
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-30T08:10:00Z							625.00		
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z							631.00		
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z					2.70				
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z									2.44
P_4887	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z						30.44			
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z								573.00	
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z		65.95							
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z				3.76					
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z	1.59								
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							157.00		
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							226.00		
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							293.00		
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-20T09:20:00Z							271.00		
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-21T10:00:00Z							448.00		
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-23T08:15:00Z							546.00		
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-24T08:05:00Z							557.00		
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-25T08:00:00Z							571.00		
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-26T07:55:00Z							573.00		
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-27T09:15:00Z							574.00		
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-30T08:10:00Z							572.00		
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z							573.00		
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z					2.38				
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z									2.92
P_4888	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z						35.65			
P_4889	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z			9050.00						
P_4889	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-16T08:00:00Z							149.00		
P_4889	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							204.00		
P_4889	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							264.00		
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-31T07:45:00Z								690.00	
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-31T07:45:00Z		87.55							
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-31T07:45:00Z				4.50					
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-31T07:45:00Z	2.06								
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-18T08:00:00Z							192.00		
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-19T08:00:00Z							260.00		
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-20T09:20:00Z							339.00		
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-21T10:00:00Z							420.00		
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-23T08:15:00Z							573.00		
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-24T08:05:00Z							634.00		
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-25T08:00:00Z							666.00		
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-26T07:55:00Z							681.00		
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-27T09:15:00Z							685.00		
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-30T08:10:00Z							689.00		
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-31T07:45:00Z							690.00		
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-31T07:45:00Z					2.65				
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-31T07:45:00Z									2.17
P_4796	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-31T07:45:00Z						27.36			
P_4797	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-17T08:00:00Z							157.00		
P_4797	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-18T08:00:00Z							230.00		
P_4797	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-19T08:00:00Z							300.00		
P_4798	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-17T08:00:00Z							149.00		
P_4798	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-18T08:00:00Z							223.00		
P_4798	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-19T08:00:00Z							295.00		
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-31T07:45:00Z								709.00	
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-17T08:00:00Z							178.00		
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-18T08:00:00Z							242.00		
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-19T08:00:00Z							312.00		
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-20T09:20:00Z							388.00		
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-21T10:00:00Z							470.00		
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-23T08:15:00Z							616.00		
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-24T08:05:00Z							664.00		
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-25T08:00:00Z							690.00		
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-26T07:55:00Z							701.00		
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-27T09:15:00Z							704.00		
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-30T08:10:00Z							711.00		
P_4799	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-31T07:45:00Z							709.00		
P_4800	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-17T08:00:00Z							175.00		
P_4800	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-18T08:00:00Z							240.00		
P_4800	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-19T08:00:00Z							312.00		
P_4801	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-15T08:45:00Z							129.00		
P_4801	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-16T08:00:00Z							135.00		
P_4801	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-17T08:00:00Z							190.00		
P_4802	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-17T08:00:00Z							155.00		
P_4802	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-18T08:00:00Z							223.00		
P_4802	NA	NA	NA	Zea_VIB_RIL106RIL2way___27	RIL106 RIL 2-way 	27	NA	2012-01-19T08:00:00Z							276.00		
